"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 23 18:26:26 GMT 2023","Wed Aug 23 18:26:27 GMT 2023","1708","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Wed Aug 23 18:26:53 GMT 2023","Wed Aug 23 18:26:56 GMT 2023","3083","tests","test_elements","TestElements","","","Delete person",""
"passed","Wed Aug 23 18:26:06 GMT 2023","Wed Aug 23 18:26:09 GMT 2023","2758","tests","test_elements","TestElements","","","Check input == output",""
"passed","Wed Aug 23 18:26:29 GMT 2023","Wed Aug 23 18:26:30 GMT 2023","1825","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Wed Aug 23 18:27:12 GMT 2023","Wed Aug 23 18:27:14 GMT 2023","2207","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:27:08 GMT 2023","Wed Aug 23 18:27:11 GMT 2023","2323","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:27:04 GMT 2023","Wed Aug 23 18:27:07 GMT 2023","2975","tests","test_elements","TestElements","","","Check links",""
"passed","Wed Aug 23 18:27:27 GMT 2023","Wed Aug 23 18:27:30 GMT 2023","2894","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:26:48 GMT 2023","Wed Aug 23 18:26:51 GMT 2023","3239","tests","test_elements","TestElements","","","Edit person",""
"passed","Wed Aug 23 18:26:35 GMT 2023","Wed Aug 23 18:26:42 GMT 2023","7667","tests","test_elements","TestElements","","","Create new person",""
"passed","Wed Aug 23 18:26:43 GMT 2023","Wed Aug 23 18:26:47 GMT 2023","3308","tests","test_elements","TestElements","","","Search person",""
"passed","Wed Aug 23 18:27:31 GMT 2023","Wed Aug 23 18:27:33 GMT 2023","2194","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:27:23 GMT 2023","Wed Aug 23 18:27:26 GMT 2023","2177","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:27:01 GMT 2023","Wed Aug 23 18:27:03 GMT 2023","2208","tests","test_elements","TestElements","","","Different clicks on buttons",""
"passed","Wed Aug 23 18:26:32 GMT 2023","Wed Aug 23 18:26:33 GMT 2023","1673","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Wed Aug 23 18:27:20 GMT 2023","Wed Aug 23 18:27:22 GMT 2023","2247","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:26:21 GMT 2023","Wed Aug 23 18:26:24 GMT 2023","3469","tests","test_elements","TestElements","","","Test checkboxes: random click and output",""
"passed","Wed Aug 23 18:26:16 GMT 2023","Wed Aug 23 18:26:19 GMT 2023","2967","tests","test_elements","TestElements","","","Test expanding all elements and check their presence",""
"skipped","Wed Aug 23 18:26:57 GMT 2023","Wed Aug 23 18:26:59 GMT 2023","2517","tests","test_elements","TestElements","","","Check count of rows",""
"passed","Wed Aug 23 18:27:15 GMT 2023","Wed Aug 23 18:27:19 GMT 2023","3354","tests","test_elements","TestElements","","","Check link responses",""
"passed","Wed Aug 23 18:26:10 GMT 2023","Wed Aug 23 18:26:15 GMT 2023","4428","tests","test_elements","TestElements","","","Interactivity of the fields",""
