"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Aug 08 12:47:47 GMT 2023","Tue Aug 08 12:47:50 GMT 2023","2671","tests","test_elements","TestElements","","","Check count of rows",""
"passed","Tue Aug 08 12:47:21 GMT 2023","Tue Aug 08 12:47:23 GMT 2023","2661","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Tue Aug 08 12:47:02 GMT 2023","Tue Aug 08 12:47:05 GMT 2023","2994","tests","test_elements","TestElements","","","Test expanding all elements and check their presence",""
"passed","Tue Aug 08 12:46:49 GMT 2023","Tue Aug 08 12:46:54 GMT 2023","4137","tests","test_elements","TestElements","","","Check input == output",""
"passed","Tue Aug 08 12:47:12 GMT 2023","Tue Aug 08 12:47:15 GMT 2023","2719","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Tue Aug 08 12:47:42 GMT 2023","Tue Aug 08 12:47:46 GMT 2023","4391","tests","test_elements","TestElements","","","Delete person",""
"passed","Tue Aug 08 12:47:16 GMT 2023","Tue Aug 08 12:47:19 GMT 2023","2677","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Tue Aug 08 12:47:30 GMT 2023","Tue Aug 08 12:47:34 GMT 2023","4131","tests","test_elements","TestElements","","","Search person",""
"passed","Tue Aug 08 12:47:52 GMT 2023","Tue Aug 08 12:47:56 GMT 2023","4083","tests","test_elements","TestElements","","","Different clicks on buttons",""
"passed","Tue Aug 08 12:47:25 GMT 2023","Tue Aug 08 12:47:29 GMT 2023","4077","tests","test_elements","TestElements","","","Create new person",""
"passed","Tue Aug 08 12:47:06 GMT 2023","Tue Aug 08 12:47:11 GMT 2023","4681","tests","test_elements","TestElements","","","Test checkboxes: random click and output",""
"passed","Tue Aug 08 12:46:55 GMT 2023","Tue Aug 08 12:47:01 GMT 2023","5543","tests","test_elements","TestElements","","","Interactivity of the fields",""
"passed","Tue Aug 08 12:47:36 GMT 2023","Tue Aug 08 12:47:40 GMT 2023","4745","tests","test_elements","TestElements","","","Edit person",""
