"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 21:43:55 GMT 2023","Fri Aug 25 21:43:58 GMT 2023","2873","tests","test_elements","TestElements","","","Different clicks on buttons",""
"passed","Fri Aug 25 21:44:18 GMT 2023","Fri Aug 25 21:44:21 GMT 2023","2740","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:44:09 GMT 2023","Fri Aug 25 21:44:12 GMT 2023","2706","tests","test_elements","TestElements","","","Check link responses",""
"broken","Fri Aug 25 21:44:54 GMT 2023","Fri Aug 25 21:44:56 GMT 2023","1985","tests","test_elements","TestElements","","","Upload File",""
"passed","Fri Aug 25 21:44:22 GMT 2023","Fri Aug 25 21:44:25 GMT 2023","3456","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:42:57 GMT 2023","Fri Aug 25 21:43:00 GMT 2023","3247","tests","test_elements","TestElements","","","Test expanding all elements and check their presence",""
"passed","Fri Aug 25 21:44:39 GMT 2023","Fri Aug 25 21:44:42 GMT 2023","2793","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:44:13 GMT 2023","Fri Aug 25 21:44:16 GMT 2023","3286","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:43:40 GMT 2023","Fri Aug 25 21:43:44 GMT 2023","4382","tests","test_elements","TestElements","","","Edit person",""
"passed","Fri Aug 25 21:43:07 GMT 2023","Fri Aug 25 21:43:10 GMT 2023","2787","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Fri Aug 25 21:44:05 GMT 2023","Fri Aug 25 21:44:08 GMT 2023","2825","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:44:57 GMT 2023","Fri Aug 25 21:45:00 GMT 2023","2042","tests","test_elements","TestElements","","","Download File",""
"passed","Fri Aug 25 21:44:44 GMT 2023","Fri Aug 25 21:44:47 GMT 2023","3062","tests","test_elements","TestElements","","","Check Images Size",""
"passed","Fri Aug 25 21:43:59 GMT 2023","Fri Aug 25 21:44:03 GMT 2023","4270","tests","test_elements","TestElements","","","Check links",""
"passed","Fri Aug 25 21:43:19 GMT 2023","Fri Aug 25 21:43:33 GMT 2023","13676","tests","test_elements","TestElements","","","Create new person",""
"passed","Fri Aug 25 21:43:45 GMT 2023","Fri Aug 25 21:43:49 GMT 2023","3954","tests","test_elements","TestElements","","","Delete person",""
"passed","Fri Aug 25 21:43:02 GMT 2023","Fri Aug 25 21:43:06 GMT 2023","3779","tests","test_elements","TestElements","","","Test checkboxes: random click and output",""
"passed","Fri Aug 25 21:43:11 GMT 2023","Fri Aug 25 21:43:14 GMT 2023","2446","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Fri Aug 25 21:42:50 GMT 2023","Fri Aug 25 21:42:56 GMT 2023","5518","tests","test_elements","TestElements","","","Interactivity of the fields",""
"passed","Fri Aug 25 21:42:44 GMT 2023","Fri Aug 25 21:42:49 GMT 2023","4302","tests","test_elements","TestElements","","","Check input == output",""
"passed","Fri Aug 25 21:43:34 GMT 2023","Fri Aug 25 21:43:38 GMT 2023","4131","tests","test_elements","TestElements","","","Search person",""
"passed","Fri Aug 25 21:43:15 GMT 2023","Fri Aug 25 21:43:17 GMT 2023","2308","tests","test_elements","TestElements","","","Test radio buttons",""
"skipped","Fri Aug 25 21:43:51 GMT 2023","Fri Aug 25 21:43:53 GMT 2023","2659","tests","test_elements","TestElements","","","Check count of rows",""
"passed","Fri Aug 25 21:44:27 GMT 2023","Fri Aug 25 21:44:38 GMT 2023","11110","tests","test_elements","TestElements","","","Check link responses",""
"broken","Fri Aug 25 21:44:48 GMT 2023","Fri Aug 25 21:44:52 GMT 2023","4258","tests","test_elements","TestElements","","","Check Links",""
