"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 21:45:06 GMT 2023","Fri Aug 25 21:45:12 GMT 2023","5438","tests","test_elements","TestElements","","","Interactivity of the fields",""
"broken","Fri Aug 25 21:47:00 GMT 2023","Fri Aug 25 21:47:03 GMT 2023","2673","tests","test_elements","TestElements","","","Upload File",""
"passed","Fri Aug 25 21:45:32 GMT 2023","Fri Aug 25 21:45:35 GMT 2023","2682","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Fri Aug 25 21:46:41 GMT 2023","Fri Aug 25 21:46:44 GMT 2023","3204","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:46:23 GMT 2023","Fri Aug 25 21:46:26 GMT 2023","3175","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:46:36 GMT 2023","Fri Aug 25 21:46:39 GMT 2023","3276","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:45:28 GMT 2023","Fri Aug 25 21:45:31 GMT 2023","2763","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Fri Aug 25 21:45:36 GMT 2023","Fri Aug 25 21:45:45 GMT 2023","8879","tests","test_elements","TestElements","","","Create new person",""
"passed","Fri Aug 25 21:46:32 GMT 2023","Fri Aug 25 21:46:35 GMT 2023","3169","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:46:18 GMT 2023","Fri Aug 25 21:46:21 GMT 2023","3010","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:45:17 GMT 2023","Fri Aug 25 21:45:22 GMT 2023","4379","tests","test_elements","TestElements","","","Test checkboxes: random click and output",""
"passed","Fri Aug 25 21:45:01 GMT 2023","Fri Aug 25 21:45:05 GMT 2023","4060","tests","test_elements","TestElements","","","Check input == output",""
"broken","Fri Aug 25 21:46:54 GMT 2023","Fri Aug 25 21:46:59 GMT 2023","5391","tests","test_elements","TestElements","","","Check Links",""
"passed","Fri Aug 25 21:45:53 GMT 2023","Fri Aug 25 21:45:57 GMT 2023","4405","tests","test_elements","TestElements","","","Edit person",""
"passed","Fri Aug 25 21:45:23 GMT 2023","Fri Aug 25 21:45:27 GMT 2023","3954","tests","test_elements","TestElements","","","Test radio buttons",""
"passed","Fri Aug 25 21:45:58 GMT 2023","Fri Aug 25 21:46:03 GMT 2023","4096","tests","test_elements","TestElements","","","Delete person",""
"passed","Fri Aug 25 21:45:13 GMT 2023","Fri Aug 25 21:45:16 GMT 2023","3090","tests","test_elements","TestElements","","","Test expanding all elements and check their presence",""
"passed","Fri Aug 25 21:46:50 GMT 2023","Fri Aug 25 21:46:52 GMT 2023","2438","tests","test_elements","TestElements","","","Check Images Size",""
"passed","Fri Aug 25 21:47:04 GMT 2023","Fri Aug 25 21:47:07 GMT 2023","2310","tests","test_elements","TestElements","","","Download File",""
"passed","Fri Aug 25 21:46:08 GMT 2023","Fri Aug 25 21:46:11 GMT 2023","3288","tests","test_elements","TestElements","","","Different clicks on buttons",""
"passed","Fri Aug 25 21:45:47 GMT 2023","Fri Aug 25 21:45:51 GMT 2023","4615","tests","test_elements","TestElements","","","Search person",""
"passed","Fri Aug 25 21:46:27 GMT 2023","Fri Aug 25 21:46:30 GMT 2023","3288","tests","test_elements","TestElements","","","Check link responses",""
"passed","Fri Aug 25 21:46:12 GMT 2023","Fri Aug 25 21:46:17 GMT 2023","4570","tests","test_elements","TestElements","","","Check links",""
"skipped","Fri Aug 25 21:46:04 GMT 2023","Fri Aug 25 21:46:06 GMT 2023","2654","tests","test_elements","TestElements","","","Check count of rows",""
"passed","Fri Aug 25 21:46:45 GMT 2023","Fri Aug 25 21:46:48 GMT 2023","3227","tests","test_elements","TestElements","","","Check link responses",""
